"Model","Trait","Lab","Sex","Population","Line","Value_re","SE_re"
"lmer_pop","Pgm_T6","Abbott","F","MU","MU18",0.077,0.038
"lmer_pop","Pgm_T6","Abbott","F","MU","MU19",-0.092,0.041
"lmer_pop","Pgm_T6","Abbott","F","MU","MU2",-0.127,0.041
"lmer_pop","Pgm_T6","Abbott","F","MU","MU20",0.148,0.041
"lmer_pop","Pgm_T6","Abbott","F","MU","MU3",-0.17,0.039
"lmer_pop","Pgm_T6","Abbott","F","MU","MU5",0.082,0.041
"lmer_pop","Pgm_T6","Abbott","F","MU","MU6",0.135,0.039
"lmer_pop","Pgm_T6","Abbott","F","MU","MU8",-0.13,0.041
"lmer_pop","Pgm_T6","Abbott","F","MU","MU9",0.048,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE1",-0.151,0.039
"lmer_pop","Pgm_T6","Abbott","F","RE","RE10",0.026,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE11",0,0.039
"lmer_pop","Pgm_T6","Abbott","F","RE","RE12",0.094,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE13",0.066,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE15",-0.145,0.042
"lmer_pop","Pgm_T6","Abbott","F","RE","RE16",0.079,0.039
"lmer_pop","Pgm_T6","Abbott","F","RE","RE17",0.081,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE18",-0.023,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE2",0.164,0.039
"lmer_pop","Pgm_T6","Abbott","F","RE","RE3",-0.236,0.046
"lmer_pop","Pgm_T6","Abbott","F","RE","RE4",-0.098,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE5",-0.081,0.042
"lmer_pop","Pgm_T6","Abbott","F","RE","RE6",0.058,0.041
"lmer_pop","Pgm_T6","Abbott","F","RE","RE7",0.117,0.042
"lmer_pop","Pgm_T6","Abbott","F","RE","RE8",0.05,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM13",-0.012,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM17",-0.014,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM18",0.018,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM2",-0.079,0.039
"lmer_pop","Pgm_T6","Abbott","F","UM","UM20",0.076,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM21",0.011,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM22",-0.024,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM23",0.103,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM25",0.092,0.039
"lmer_pop","Pgm_T6","Abbott","F","UM","UM26",-0.054,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM28",-0.028,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM29",-0.16,0.039
"lmer_pop","Pgm_T6","Abbott","F","UM","UM4",-0.025,0.039
"lmer_pop","Pgm_T6","Abbott","F","UM","UM5",-0.022,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM6",-0.004,0.041
"lmer_pop","Pgm_T6","Abbott","F","UM","UM7",0.202,0.042
"lmer_pop","Pgm_T6","Abbott","F","UM","UM8",-0.125,0.042
"lmer_pop","Pgm_T6","Abbott","F","UM","UM9",0.044,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA1",-0.004,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA11",-0.276,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA18",-0.019,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA22",0.32,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA26",0.016,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA30",0.079,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA34",-0.073,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA35",-0.123,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA44",0.066,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA46",0.143,0.042
"lmer_pop","Pgm_T6","Abbott","F","VA","VA47",-0.049,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA48",-0.012,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA55",-0.07,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA57",0.073,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA6",-0.108,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA66",-0.011,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA67",-0.033,0.039
"lmer_pop","Pgm_T6","Abbott","F","VA","VA71",-0.033,0.041
"lmer_pop","Pgm_T6","Abbott","F","VA","VA9",0.115,0.039
"lmer_pop","Pgm_T6","Abbott","F","YE","YE11",-0.128,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE13",0.076,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE14",-0.322,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE15",-0.1,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE19",-0.001,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE20",0.093,0.042
"lmer_pop","Pgm_T6","Abbott","F","YE","YE21",0.249,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE22",0.147,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE23",0.152,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE24",-0.049,0.039
"lmer_pop","Pgm_T6","Abbott","F","YE","YE26",-0.052,0.042
"lmer_pop","Pgm_T6","Abbott","F","YE","YE27",-0.002,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE33",-0.108,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE40",0.034,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE41",-0.074,0.042
"lmer_pop","Pgm_T6","Abbott","F","YE","YE48",0.174,0.042
"lmer_pop","Pgm_T6","Abbott","F","YE","YE49",0.043,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE51",-0.258,0.042
"lmer_pop","Pgm_T6","Abbott","F","YE","YE69",0.004,0.041
"lmer_pop","Pgm_T6","Abbott","F","YE","YE80",0.121,0.041
"lmer_pop","Pgm_Total","Abbott","F","AK","AK1",0.032,0.019
"lmer_pop","Pgm_Total","Abbott","F","AK","AK10",-0.056,0.018
"lmer_pop","Pgm_Total","Abbott","F","AK","AK11",-0.002,0.019
"lmer_pop","Pgm_Total","Abbott","F","AK","AK12",0.092,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK13",0.024,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK14",0.01,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK15",-0.013,0.014
"lmer_pop","Pgm_Total","Abbott","F","AK","AK16",0.043,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK17",-0.121,0.019
"lmer_pop","Pgm_Total","Abbott","F","AK","AK18",-0.069,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK2",0.002,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK20",0.065,0.019
"lmer_pop","Pgm_Total","Abbott","F","AK","AK21",0.079,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK3",0.072,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK4",0.038,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK5",0.021,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK6",-0.05,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK7",-0.058,0.02
"lmer_pop","Pgm_Total","Abbott","F","AK","AK8",-0.081,0.019
"lmer_pop","Pgm_Total","Abbott","F","AK","AK9",-0.028,0.019
"lmer_pop","Pgm_Total","Abbott","F","GI","GI1",-0.034,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI10",-0.027,0.019
"lmer_pop","Pgm_Total","Abbott","F","GI","GI11",0.054,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI12",-0.007,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI14",-0.067,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI15",0.07,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI2",0.035,0.019
"lmer_pop","Pgm_Total","Abbott","F","GI","GI3",-0.082,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI4",-0.038,0.022
"lmer_pop","Pgm_Total","Abbott","F","GI","GI5",0.071,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI6",0.092,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI7",0.059,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI8",-0.096,0.02
"lmer_pop","Pgm_Total","Abbott","F","GI","GI9",-0.031,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA1",-0.133,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA10",0.084,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA11",0.041,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA13",0.006,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA14",-0.012,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA15",-0.013,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA16",-0.046,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA17",-0.046,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA18",0.103,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA2",0.017,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA23",-0.022,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA24",-0.055,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA25",0.155,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA29",-0.048,0.019
"lmer_pop","Pgm_Total","Abbott","F","KA","KA3",0.002,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA5",-0.034,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA6",-0.048,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA7",0.161,0.02
"lmer_pop","Pgm_Total","Abbott","F","KA","KA9",-0.114,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA12",0.025,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA13",0.011,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA18",-0.061,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA19",0.009,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA20",0.032,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA21",0.047,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA23",0.012,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA26",-0.04,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA27",0.037,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA28",-0.073,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA30",0.015,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA31",-0.067,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA32",0.02,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA33",-0.012,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA5",0.061,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA6",0.012,0.02
"lmer_pop","Pgm_Total","Abbott","F","MA","MA7",-0.037,0.019
"lmer_pop","Pgm_Total","Abbott","F","MA","MA9",0.012,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU1",0.059,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU10",-0.018,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU11",-0.04,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU12",-0.023,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU13",0.039,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU14",0.06,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU16",-0.082,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU17",0.026,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU18",0.055,0.018
"lmer_pop","Pgm_Total","Abbott","F","MU","MU19",-0.044,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU2",0.023,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU20",0.042,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU3",-0.082,0.019
"lmer_pop","Pgm_Total","Abbott","F","MU","MU5",0.017,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU6",0.058,0.019
"lmer_pop","Pgm_Total","Abbott","F","MU","MU8",-0.085,0.02
"lmer_pop","Pgm_Total","Abbott","F","MU","MU9",-0.005,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE1",0.016,0.019
"lmer_pop","Pgm_Total","Abbott","F","RE","RE10",-0.008,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE11",0.019,0.019
"lmer_pop","Pgm_Total","Abbott","F","RE","RE12",0.042,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE13",-0.001,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE15",-0.072,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE16",0.031,0.019
"lmer_pop","Pgm_Total","Abbott","F","RE","RE17",0.02,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE18",-0.014,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE2",0.096,0.019
"lmer_pop","Pgm_Total","Abbott","F","RE","RE3",-0.131,0.022
"lmer_pop","Pgm_Total","Abbott","F","RE","RE4",-0.023,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE5",-0.039,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE6",-0.012,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE7",0.063,0.02
"lmer_pop","Pgm_Total","Abbott","F","RE","RE8",0.013,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM13",0.004,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM17",0.016,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM18",-0.016,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM2",-0.041,0.019
"lmer_pop","Pgm_Total","Abbott","F","UM","UM20",0.002,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM21",0.026,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM22",-0.009,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM23",0.04,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM25",-0.046,0.019
"lmer_pop","Pgm_Total","Abbott","F","UM","UM26",-0.019,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM28",0.017,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM29",-0.094,0.019
"lmer_pop","Pgm_Total","Abbott","F","UM","UM4",-0.007,0.019
"lmer_pop","Pgm_Total","Abbott","F","UM","UM5",-0.002,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM6",0.005,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM7",0.124,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM8",-0.05,0.02
"lmer_pop","Pgm_Total","Abbott","F","UM","UM9",0.049,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA1",0.029,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA11",-0.098,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA18",-0.025,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA22",0.136,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA26",-0.018,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA30",0.027,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA34",-0.021,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA35",-0.057,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA44",0.024,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA46",0.053,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA47",-0.027,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA48",0.003,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA55",-0.042,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA57",0.075,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA6",-0.065,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA66",-0.018,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA67",0.001,0.019
"lmer_pop","Pgm_Total","Abbott","F","VA","VA71",0,0.02
"lmer_pop","Pgm_Total","Abbott","F","VA","VA9",0.023,0.019
"lmer_pop","Pgm_Total","Abbott","F","YE","YE11",-0.057,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE13",0.009,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE14",-0.119,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE15",-0.04,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE19",-0.002,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE20",0.002,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE21",0.13,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE22",0.088,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE23",0.101,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE24",-0.033,0.019
"lmer_pop","Pgm_Total","Abbott","F","YE","YE26",-0.053,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE27",-0.013,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE33",-0.047,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE40",-0.011,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE41",-0.026,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE48",0.097,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE49",0.011,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE51",-0.083,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE69",-0.018,0.02
"lmer_pop","Pgm_Total","Abbott","F","YE","YE80",0.064,0.02
"lmer_pop","Pgm_T4","Gibert","F","AK","AK1",-0.072,0.031
"lmer_pop","Pgm_T4","Gibert","F","AK","AK10",-0.023,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK11",0.023,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK12",-0.007,0.023
"lmer_pop","Pgm_T4","Gibert","F","AK","AK13",0.039,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK14",-0.048,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK15",-0.017,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK16",-0.007,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK17",-0.025,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK18",-0.013,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK2",0.024,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK20",0.013,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK21",-0.084,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK3",0,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK4",0.07,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK5",-0.028,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK6",0.008,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK7",-0.043,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK8",0.075,0.03
"lmer_pop","Pgm_T4","Gibert","F","AK","AK9",0.114,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI1",-0.01,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI10",0.044,0.023
"lmer_pop","Pgm_T4","Gibert","F","GI","GI11",0.048,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI12",0.001,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI13",0.037,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI14",0.021,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI15",-0.043,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI2",0.017,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI3",-0.055,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI4",-0.069,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI5",-0.05,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI6",0.025,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI7",0.008,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI8",0.009,0.03
"lmer_pop","Pgm_T4","Gibert","F","GI","GI9",0.017,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA1",-0.005,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA10",0.032,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA11",-0.074,0.023
"lmer_pop","Pgm_T4","Gibert","F","KA","KA13",-0.02,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA14",-0.023,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA15",0.049,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA16",-0.02,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA17",-0.016,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA18",-0.018,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA2",0.045,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA23",-0.042,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA24",-0.03,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA25",-0.032,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA28",-0.012,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA29",-0.045,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA3",-0.034,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA5",0.063,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA6",0.073,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA7",0.015,0.03
"lmer_pop","Pgm_T4","Gibert","F","KA","KA9",0.093,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA13",0.041,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA16",-0.038,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA18",-0.001,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA19",0.083,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA20",-0.017,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA21",-0.006,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA23",-0.024,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA26",0.055,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA27",-0.042,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA28",0.014,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA3",-0.091,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA30",-0.009,0.023
"lmer_pop","Pgm_T4","Gibert","F","MA","MA31",0.061,0.035
"lmer_pop","Pgm_T4","Gibert","F","MA","MA32",-0.056,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA33",-0.029,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA5",0.013,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA6",0.075,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA7",-0.004,0.03
"lmer_pop","Pgm_T4","Gibert","F","MA","MA9",-0.023,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU1",0.006,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU10",-0.034,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU11",-0.016,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU12",-0.013,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU13",0.016,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU14",0.041,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU15",0.001,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU16",-0.012,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU17",0.026,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU18",0.059,0.031
"lmer_pop","Pgm_T4","Gibert","F","MU","MU19",0.006,0.023
"lmer_pop","Pgm_T4","Gibert","F","MU","MU2",0.04,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU20",-0.038,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU3",-0.066,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU4",0.007,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU5",-0.047,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU6",-0.007,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU7",0.039,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU8",0.048,0.03
"lmer_pop","Pgm_T4","Gibert","F","MU","MU9",-0.057,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE1",0.058,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE10",0.046,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE11",0.007,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE12",0.011,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE13",-0.071,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE15",0.002,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE16",-0.015,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE17",-0.006,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE18",-0.043,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE2",0.013,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE3",-0.004,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE4",0.049,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE5",0.046,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE6",-0.067,0.03
"lmer_pop","Pgm_T4","Gibert","F","RE","RE7",-0.012,0.023
"lmer_pop","Pgm_T4","Gibert","F","RE","RE8",-0.013,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM13",-0.017,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM17",0.077,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM18",-0.025,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM2",-0.07,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM20",-0.015,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM21",0.057,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM22",0.005,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM23",-0.084,0.03
"lmer_pop","Pgm_T4","Gibert","F","UM","UM25",-0.076,0.03
